Unique id,word,frequency
9c18d5ee-1b34-4c5a-ba3b-68493f34daf9,pathetic,1
b9b7dc40-fcce-433d-a2a4-741734214f27,pathetic,1
5489ba27-6d59-44e4-ac8b-326751f75fe9,pathetic,1
cbf3bb59-d3b5-4034-a665-f5d30fde566e,pathetic,1
a89821fd-34fd-4044-bcd0-1dc1cd1d2aa9,pathetic,1
2b5dad98-5b75-4b18-89ea-d2b20106ba81,pathetic,1
3538f669-44a3-4af7-861d-e7663743b2ed,pathetic,1
57498bda-bd0d-4cfa-99c4-fed1cb6d640f,pathetic,1
e2cb4f6d-f4be-4369-a13f-592b2e4576a6,path,1
71951e76-db01-49df-ae50-75c0a62c3104,parkash,1
e8a3a822-3904-4869-9848-36e79a5dcb27,particular,1
9f8ebbe3-4bea-4d8e-9bde-32d8556de776,partner,1
06ba1b52-c96e-4890-a137-88981b942289,partner,1
e32b7a26-d6a0-476c-8797-804b142d4906,partner,1
f24d0c16-804f-4d54-858c-86c99a629269,partner,1
85b550c4-e0f4-479d-9f35-1b0ee67b8154,partner,1
086e10d5-8b00-446c-8736-b1fb1b917887,partner,1
d8648dfb-8027-4ead-a3c1-538c26f8e4ae,partner,1
4f562e81-ccfd-48fe-bb59-2e18a954b83b,partner,1
4a33c2b5-751e-4493-a0c7-c6bf3dd4d6bb,particular,1
d000b2de-164c-4dce-961b-ba504bf597f2,partners,1
940d3885-346d-4e3c-9bfb-f4945a962a34,particular,1
5fa4335a-3d36-4b1e-a130-060cdc0c3fac,particular,1
8e6139c7-ad04-47bf-abc1-87e7fe0231ab,partially,1
8d9f820e-400b-440a-b8da-a9230f3be365,parson,1
6bb355ec-37a7-4542-acfa-26d7b6d45f9d,parsal,1
638a26b0-eebb-4bea-8125-f93ad4676412,parroting,1
d1771c5d-0ebe-4450-8d72-194e7c6907cb,parroting,1
d9924530-b181-4f4d-a768-9181b1a3f55d,parkash,1
c0e9f1a3-49cd-40c4-83fc-ecbafe6399b6,partners,1
2c48098e-a9c6-41c3-92e0-3593d74a3f10,party,1
d28b1a18-33ac-43c0-a0e8-771d3a369aed,pate,1
645ccb74-40f8-41d0-ac86-cab54b226dfe,passss,1
046e32fc-27d6-4b13-8c30-abe225088f6d,pata,1
d28b1a18-33ac-43c0-a0e8-771d3a369aed,pata,1
7fcce7ef-fd87-485d-bd46-4aa6e63f45af,pata,1
841816f1-fb64-4cc5-a50d-7b30218f9e98,paste,1
0fe6afe0-4831-40c2-847d-ef9245eb6962,past,1
ba328cc9-ed00-4781-bf7b-15668f64f2ad,past,1
5f900d52-c739-4896-a1a9-41524654b9d3,past,1
4abe7527-174f-454a-9c8d-4b8f82d9af13,past,1
d0156096-a851-49a2-903e-66cc6e2a7f14,passing,1
5ddab731-decd-4549-9410-e0361b0cbbed,party,1
dbbb991b-0a39-4998-b189-8270654e46b1,passing,1
8ff2b2da-e3a9-4d9b-8a04-3f0172c626cb,passed,1
b2eb0581-7a15-4dd0-abb8-e824325044a7,passed,1
9b95c5b6-2bf1-4b04-9c39-74fe5ae05ce7,passed,1
097c4a1c-9b45-42dc-befe-c8d1d120aab0,pass,1
3b4accac-7e37-4aa4-a601-9366ff073781,pass,1
44c130e9-73f5-4f21-ab83-18f34edf83c3,pass,1
08ac8e7a-56f8-4796-ae2d-0267c9fa184e,pass,1
0b74ce90-75aa-421c-a7d8-9ebbff3d82f0,odour,1
be7c4b5a-a178-4821-872b-3c000698aba8,odering,1
d314edac-5544-4741-ae4e-ccf8ba3365bf,oder,1
7962ee03-6ded-4656-88cb-bd5be33750b7,nice,1
a5ff717a-b003-495a-a54a-29be2cedd9bb,nice,1
595ed09b-24b1-44ca-bd71-57b3cae32998,nice,1
1f8ff819-4419-416e-acf3-ea3b12a6d321,nice,1
9d86dcba-0fe0-4137-9a17-623b837e9fb6,nice,1
0b36de18-be8e-4725-a87b-289fe3355cc9,nice,1
2209364c-16b0-4b76-9f9a-6777135bbcda,nice,1
90a6b874-2d21-4f24-99b6-2e657595686e,nice,1
08384345-3998-4d51-8970-73710097cc74,nice,1
096d9fbd-6f6a-44bc-8f18-ca9b163e7344,nice,1
3c952235-625a-4b48-b75e-028592bba548,nice,1
9b1a3c6c-ddcb-4c92-9180-47dc61de8103,nice,1
1ccf8624-fd5c-4c11-a693-cd9aa1b977eb,nice,1
74fcd0f2-577d-46b5-8287-8f01ee16e12a,nice,1
87b0973a-20a8-4ca2-a7ab-4c0a7d899bb3,nice,1
ecd5b0f9-2f48-4240-9751-108548429383,nice,1
95deb3d9-8340-46aa-8020-53b5e61fa767,nice,1
8d806e61-19ec-47ea-b583-4fd2f878a609,nice,1
e749dca8-9a21-4260-82f3-98cea11e3a55,nice,1
417c76ad-8602-436c-88a0-fd2830fff413,nice,1
62a3aa7a-a295-4309-8edc-7cc9be1f5994,nice,1
6c3cda9a-e7d0-4726-b374-24c880b645c6,nice,1
04b359f8-ba5d-439c-b32a-f852ea26779c,nice,1
b73a546c-b20b-4b3a-8159-e8a2fa375613,nice,1
f6c9838d-12ad-4ce3-9857-a330854d3ca6,nice,1
f32dec4f-b18c-4b2a-bc40-c7021eddd0b6,nice,1
4f16c4ac-7dd8-4752-8938-5cc4e91bdb15,nice,1
629b9103-14df-494b-ab66-99b9f2479474,nice,1
43f28f4a-4234-4f25-9986-9f2f255fdbb9,nice,1
d9345676-c32a-42cf-9375-4fb8b6ae6c53,nice,1
63343902-730a-4ecd-9849-a1e858fa540a,nice,1
f578423d-213f-4e0f-bb5f-19b1921e1d45,nice,1
e465b70a-5d78-4e47-8640-072306b08a28,nice,1
f1eb7f23-0d9f-4bc1-a329-9fd8e4680c72,nice,1
33e9dae5-5118-4e33-a7b9-b0e255494c90,nice,1
1d5f705c-f67d-413a-a233-6e30ac49a97f,nice,1
32d02ece-7227-4399-a9c6-5f7d5030c6e4,nice,1
89d7f73d-ae0d-496a-8dc5-d3509fb8a402,nice,1
958cd232-a7dd-412c-9625-6862740d9982,nice,1
78d95368-6bff-4d5d-a411-641ad8cf228e,nice,1
6aa77d28-f1b8-4938-83fc-2f9cd3258ce6,nice,1
8c58a6df-1993-4e09-9853-4ac2f7993214,nice,1
5c6ffd39-4115-429a-9f8a-4e93fdcb60e2,nice,1
b2e147e0-63fd-4c47-88c9-fbdd58b8f6f7,nice,1
913b6a23-18ed-44ad-82cd-3683d485dca4,nice,1
aaf3a3c9-bb21-4412-a824-12e11dea8e65,new,1
14cf335a-4784-4292-89ca-30f13e58a672,nhi,1
eda4bfc2-32aa-4cee-ad17-8cd31a7348dd,nexxt,1
92c45605-e52f-474d-a395-4e0dcedae24f,new,1
1408f598-c5bd-4be2-8085-edda2c9dde8a,new,1
30abb340-be35-4d14-9089-bfccb5a0a852,new,1
057dca6d-c0be-423e-8d67-a1b6f808e291,new,1
dbc65cf2-f575-4dd7-8b2b-da8082a280fd,new,1
351b7c83-f5c9-4abf-912e-900cbacdb757,new,1
bcd3feb9-c065-49a8-be1b-5b2fbf7489b5,new,1
3b4accac-7e37-4aa4-a601-9366ff073781,nhi,1
1ceff833-0add-49d2-a220-37df6de1c9ce,new,1
9b95c5b6-2bf1-4b04-9c39-74fe5ae05ce7,new,1
95031f7b-1bce-43a2-bfa8-bf2515d50340,new,1
a480c7a3-c80e-4e9f-921a-c828a95b74ef,new,1
71420e97-6689-4253-8bd2-c32699be9e24,new,1
c269a5fd-78cb-4743-a3ca-623c16374403,new,1
c047803d-bd3f-4a24-8f4d-2d6abe182b6f,new,1
13310887-f5ec-41d9-9914-2ee19c98e174,network,1
95a006f2-74ad-402b-a882-0364e35583c0,nhi,1
6a95b4b9-c7d1-45a3-8d0a-2158454e912a,nhi,1
1226281b-75a0-4216-97ef-2a41c21d83dd,nice,1
6bcab5ce-c189-49d7-a308-8ed3690c0e5e,nice,1
62f0d054-cd2f-4357-a9c6-a4ac2a3e5130,nice,1
3b339493-cf36-48e4-9db1-e17a0dd230b0,nice,1
798ba6d9-597b-40bd-8d74-1adfffeb9ddb,nice,1
1fb4279d-73e9-4fc0-9cf0-911352af120f,nice,1
2f250454-ec9f-47ea-9111-339b196b5c8d,nice,1
1e9f65e8-aff7-4434-8018-0981484fe108,nice,1
ac0db5bf-1f24-4471-a473-e4027a0407ed,nice,1
cdba0867-d01a-421e-8c92-039b65761f65,nice,1
e8379c97-07e6-4bd3-ad40-3cb702a4a1d4,nice,1
3d7b7315-c45e-4d56-bfe1-f8e1992a9dbf,nhi,1
357846b0-eedd-43b3-a948-303dd2491c6d,nice,1
58f3c8ff-2e2d-4bfe-829c-db3495f5e1ec,nice,1
1bb50b47-f8b2-43ab-b011-e1992b7898fd,nice,1
e8ee6f9e-930a-4d97-8cb0-7fe1f5bee4d6,nice,1
afe566c9-b4ea-47f7-9803-f2f543939308,nice,1
462e49cc-9cdf-4031-a976-621e24de5ca5,nice,1
1622eeae-67aa-466b-b9f8-c8c14f321f15,nice,1
34f1cb45-6050-4222-a058-07dc63223e96,nib,1
7fab72bf-d9e8-4e63-91a5-1128c40a1ba9,nice,1
78ee2ad6-7d21-4657-b5e3-3069a8a1bc6f,nice,1
043ede9c-821f-4a7b-9462-32869772e649,nice,1
9c728356-2613-42c9-b23b-0707837964ac,nice,1
5ed5a425-2867-4e23-a4b2-886a76ae2bb3,nice,1
f700b92a-57a9-40d0-9941-c543bdb98787,nice,1
14a53846-7b4a-4afe-b64d-c11d92e473c3,nice,1
4414fe44-bb3d-44ec-a6e0-3f438ff46d7d,nice,1
a3799b91-ea18-4cc8-9895-939289e87ed4,nice,1
754d168b-7e61-4b58-857d-6bafd57bc365,nice,1
b79f1c7a-a8ec-475f-abbd-87cfd28d00e0,nice,1
ffe37984-26e1-4e81-8206-e3deec77f2c8,nice,1
4079fe74-f762-403f-80b8-fc7e43b38bcb,nice,1
cadcf87c-f7d7-4f4f-9790-353521f27741,nice,1
47be78ea-303b-4c98-bbcb-bd83539e3ae7,nice,1
3bd205f8-d43c-4b44-9447-41e7ce9e5248,nice,1
c262df70-9ba1-4616-bd0b-9f19726a2ac5,nice,1
4a76616d-c783-4c9c-8a77-a2fed467746f,nice,1
a2788287-88e1-4f02-88a7-926d6457bc08,nice,1
19fd0626-15d9-42e2-8e13-3bda1fe71e4a,nice,1
b48fc123-955c-451b-a060-874b205fbcc2,nice,1
afd42180-45cc-4dac-ab29-dda5f1e62e0d,nice,1
aeb8fa22-3f68-4fdb-99a4-769eb6b3c3f8,nice,1
8a91fb1c-e688-4a26-94fe-3031c0a0c76f,nice,1
2adbd73b-82ec-49a6-b419-8d189db1fa18,nice,1
1d3e53cf-1012-402c-a7d5-8ba8ebab31c8,nice,1
4826f387-5db3-4091-92de-44e91df82938,nice,1
6a37ccaf-3aff-49a5-b398-ff2560e36a0e,nice,1
9fcb2a63-f8d8-4e47-8c36-5f95fc496147,nice,1
7bf82656-45fc-401d-ad06-c428872583f2,nice,1
f756b4d4-7c3e-4452-bf46-f84793e89877,nice,1
2333e3b8-4295-4df0-9822-2ef79a5e6309,nice,1
8eded66e-0c9f-48d5-8ebf-d9f38917a289,nice,1
72631d8f-dc05-44c4-9ed6-a95cfe887714,nice,1
29dd9759-545f-4045-abc4-6a4f0eced573,nice,1
87fb1e70-79e4-41be-b036-bd9f1ffe040b,nice,1
a2cf9ccd-9ad3-4c0e-b3f4-68c3fd6fd68b,nice,1
c6f79912-8efd-450e-b31d-41f566f14c4f,nice,1
5728f568-e272-4b1f-a1f7-3c4f0489cd57,nice,1
b4792da2-cfd7-417a-aad8-040308b89edf,nice,1
94122ff2-eb14-4d0d-84a7-e7d0c27ac4ee,nice,1
681f4fea-5642-4ad3-b669-ea0ebde67f20,nice,1
ccbe64da-a10f-498e-a362-4616ea7cdc4d,nice,1
35750c4d-2424-4490-b44d-c95e0982bec6,nice,1
27d0ddce-6e0c-4c03-9eaa-ab32da2a0b1c,nice,1
7726b422-99e1-4d74-b2be-17a4fe6d8471,nice,1
db7d9f6e-fc3d-4174-a9aa-c68291964378,nice,1
5b72bd5a-3a94-4f04-9fe2-f3f0ac0d8e5c,nice,1
c812c02d-2c9c-4237-a62c-f23a11b0aba7,nice,1
eefbba00-c039-4da3-b21f-5aaae9b97720,nice,1
84582463-d2ba-4d15-990e-e8f9066883ba,nice,1
b4a893ce-8863-4c3c-93de-5770a27fa310,nice,1
79dbae95-c2d2-4086-a76c-74b4ea1a1950,nice,1
b103b388-6d5c-4c52-b892-af04563ffaae,nice,1
85bf00fd-3f63-4953-9cae-b80a76a80dbb,nice,1
d395209b-be22-48e9-9436-80f800b22a2c,nice,1
a9a9d1f1-4d5f-4922-bd50-8ab6192e1e94,nice,1
813a9a25-2139-4db1-bff2-961d064ef14f,nice,1
519ebd03-678d-49e8-bff2-6b0b537ddef8,nice,1
c728c4d4-f9dd-486f-aa7a-c3ca6097528e,nice,1
42faa7cb-2f24-44e2-8d00-b8f6b53c064e,nice,1
c65d8941-b38a-468d-b8e8-b1e280be2b14,nice,1
6d2d1ba8-ba67-48e4-bdbd-78c854ffeb66,nice,1
7de583a5-a410-40ab-abe3-079685bdabb6,nice,1
6f6680e0-c4ad-40b3-a0b4-c63a6dfe0c9a,nice,1
7761a34b-d523-404c-99ef-e79c0096768a,nice,1
f0bf76b3-920f-43e8-978a-684c6530d103,nice,1
9f3391f1-5928-42a3-820b-6778c63408c7,nice,1
6085dcdc-877a-4781-8a8a-5dcc776fc78e,nice,1
8efd1838-de39-4849-b1cc-c282ebbda5b4,nice,1
6dfc20ee-ab6a-4a1d-a307-773e10319e39,nice,1
5e85497a-3a42-4405-8c9b-4c8ddc88b73e,nice,1
5fec7a20-a5e0-4850-be58-8dfc0d7824c2,nice,1
89aea70a-f2be-4802-a47f-afcc9e921ed2,nice,1
32df74ac-3d9b-4c58-8e3c-8e1b34aa9fe4,nice,1
11bbf1be-fdca-4b56-945d-ea921bcada5e,nice,1
d741a694-d5c2-465c-8053-6ce9bda6f414,nice,1
3196c30c-763e-4885-8391-30461536e725,nice,1
d1485f1a-aaf7-4571-8091-ab0f1fbd4e3d,nice,1
ffac5993-964b-4280-a2a3-feb93225d77f,nice,1
7c665c37-1bfa-4c5e-969d-fc6179732798,nice,1
2f3d3970-d871-4f9c-b3c7-a6b47c876445,nice,1
9da8e697-25e5-4987-8f14-df457d33d35e,nice,1
3848ecb5-58e0-4bef-9911-6d4a79f351f3,nice,1
80916bf5-ddc4-460d-9674-2fb6e5b50b3f,nice,1
11aca2da-2bff-4d23-9308-0c64492592ce,nice,1
440e1c3c-7ab3-4d8a-a690-6757d8ac0334,nice,1
5dadfd2d-9240-46c0-b5e3-7d43a3c0e065,nice,1
2a4cadc1-1eec-4d4f-ad7a-46ad961db298,nice,1
f43734e4-e480-4546-a1a8-f4b95d8d9260,network,1
99657d35-0f67-4aea-a5d4-4bad1349dddc,network,1
6500fe4f-1703-47a2-b70c-731acd4d63fc,network,1
1d626271-606e-48f8-a8ac-ce53ba1669a6,netsuper,1
0befaafb-9dc5-46a4-8654-f46935a52ae0,ne,1
7fcce7ef-fd87-485d-bd46-4aa6e63f45af,ne,1
0be3f84c-7c07-4578-810e-52917de3da25,nd,1
49911801-26af-455e-8a0f-9576374ce65d,nd,1
e3a5068b-c284-4781-be73-80662913f4a1,nd,1
a4c057c2-6c57-4199-ba7c-76281b9d25ae,nd,1
f797380d-a0e1-4cc7-96f6-5f4293d6f061,nd,1
64530734-cfde-49f0-8bd4-05654d6bbf29,nd,1
058c2fed-77a6-4ed9-b423-2f69fb84657f,nd,1
e69ae251-93d9-4c5b-96a3-7097daa6313c,nd,1
823184e1-4942-4abc-884c-7338590ff1e9,nd,1
0b170a58-485d-4705-93f2-3c2b93122c2c,nd,1
3acf4a33-8383-4326-bfff-fec98588c45a,nd,1
407f6342-767b-40db-a616-7e3a38011bea,nd,1
f24d0c16-804f-4d54-858c-86c99a629269,nd,1
c0af3fd5-34e7-4035-ad85-3b4dc328284f,nd,1
73570494-51ae-47a7-a4f3-65ffbc1a17a5,nd,1
3ab3c675-e131-4aa7-9aea-1be70c8a4e45,nd,1
b68b479f-08af-497d-ada7-48171e100b12,nd,1
63ceb02b-c56d-4974-acfa-7df3bde101df,ne,1
6a09319f-d7f4-4950-abad-c22f3f420e75,near,1
6bf8e168-908a-426e-9a27-3068a189d070,near,1
01f2d2e2-1f52-4bf1-b496-52d3f8436cea,necessary,1
a02f5268-1e41-4796-a6cb-b76d13fa58ef,need,1
4494d64e-adab-428a-9c72-10e84672c67e,need,1
45021d6a-eec5-4806-8d91-d515a2bcd57d,need,1
eda4bfc2-32aa-4cee-ad17-8cd31a7348dd,need,1
fcca775d-9e90-4890-ba03-dbe1b7d5c6f2,need,1
d4a9b9ac-1856-4906-9669-46a59d689cb3,need,1
095a9b11-9939-462d-b2cc-f5a023cfa4c7,need,1
81f5d462-9053-4af4-a324-993394ec2662,necessary,1
97948cb3-86dd-42c6-a128-3d6548c0ed74,necessary,1
672123b7-0b08-4bff-8396-b07dc9c7c7ab,near,1
05a28beb-77ec-4c96-9d47-9e6f363e3bad,necessary,1
53b44927-b320-4f2c-ae9f-7ba237bb4a2d,necessary,1
bd446097-1c5d-4333-96f1-c11517d9e314,necessary,1
cfe1f03f-df22-410a-bfc4-6927525bf421,nearly,1
1ad07179-5f02-40ee-bdb0-48d15d1d69ed,nearly,1
ce7e266f-36a3-4abb-a3f4-6a9f503a5f4d,nearly,1
638a26b0-eebb-4bea-8125-f93ad4676412,nearest,1
93f64375-8b48-43f2-b46f-d0083d2c924d,nearest,1
063000bb-ac9d-46f7-81b8-a7eeca10c30a,nd,1
4e20236b-e3c9-4b09-9289-b38f5f4a390b,nd,1
c9488742-b40c-4639-b40c-a44eeb8c8f88,nd,1
519ebd03-678d-49e8-bff2-6b0b537ddef8,named,1
2b3ae883-2114-4db7-a6e3-9226ccb61f44,nature,1
67338f0b-25af-40d2-a06c-7fbf256a0f34,nature,1
c5ed2a49-eb24-492b-8117-868c8d805854,natural,1
99a25d09-3029-4fa9-b9f4-20f9e15b8050,names,1
33669dc8-d8b5-41cb-afda-c136a959653c,named,1
b6908ec8-27cc-413d-90b4-3a273328df44,named,1
8c64b216-1fe9-4579-9d9d-677d4887cc02,named,1
2071a2a7-48fc-410e-86d5-1b17b656ee77,named,1
d28b1a18-33ac-43c0-a0e8-771d3a369aed,nahi,1
4fac401f-83c5-4df2-ac95-1ff03c7a2947,nature,1
2bdb5df2-510c-4b1e-9a62-2fe3920686e7,nagging,1
046e32fc-27d6-4b13-8c30-abe225088f6d,naam,1
ee1f9240-6ad3-4e3c-9d88-fab159ed39fd,na,1
7fcce7ef-fd87-485d-bd46-4aa6e63f45af,na,1
ac1a4e24-100b-4d06-b367-d2066eb7a5a1,mybtime,1
e7ed2433-de88-4368-822a-0e72af4f6fd6,muted,1
bc0d41ba-f30b-4629-a68c-903c1636af4c,mute,1
12a2a1f5-3083-4555-9e10-e44ca8bb4c7f,mute,1
375c1bf9-fca5-4646-bd56-30d887e814ce,nature,1
958cd232-a7dd-412c-9625-6862740d9982,nature,1
7a6a0d76-912b-46d5-bab3-38a617d71218,nd,1
e7ac818f-8554-43ce-a321-e7c2a37bc39a,nature,1
d0e2991d-2465-447f-9c1b-c1e51286e7dd,nd,1
3cab58f6-0b52-4b0c-8027-2a372135f038,nd,1
ae91f703-9e80-4ada-b199-ef7f164335c9,nd,1
0d4135f1-82b9-4743-ab4a-be1c12fb625a,nature,1
cf3b2cc4-9587-4839-806f-8401615568ff,nature,1
e7da47a6-0cff-4bd1-9a12-06201fea720f,nature,1
d69ace5c-2291-4aa6-a1b8-f977daada97d,nature,1
c9d7a734-88c0-4ea5-8b71-1e39880ab123,nature,1
44c931bf-5517-4d19-bcf4-695893f0beec,nature,1
216a4686-df41-421a-b24f-909ec9082bd6,nature,1
19fa4b66-d8c1-46a2-8ea2-2a702901151c,nature,1
f5a03787-5528-4bec-9fe1-9ed44bfcc2ec,nature,1
e28374a4-aec7-419e-a9bf-e2bb93df0e34,nature,1
934881ca-e961-462c-b1db-ff740ff6f98f,nature,1
240916d1-4269-4812-84cf-f0dda2d4ce5d,nature,1
8aebc1ad-ee7c-4813-8764-05ccceb77d82,nature,1
aed8ff89-9c19-4967-a022-cb8a4ea34193,nature,1
67630a83-0e4e-414c-b875-6108e1701e96,nature,1
38cdfa93-e129-4846-953c-88f0ed233e69,need,1
d77a6021-3c80-4b91-b134-4c906a423b27,need,1
649e143f-2592-4da1-be8b-32d72a847935,need,1
6ce5be1a-ff44-4f76-9586-071388593206,needs,1
89087e27-e6bd-49e1-a2a1-c9206f372522,needs,1
670438ab-011c-4458-bdd3-0f16cde4017d,needs,1
dbbb991b-0a39-4998-b189-8270654e46b1,needs,1
81c27f2f-3cdb-4c0d-9277-0a30f1d933ed,needs,1
30cdbcc5-7a07-4c4d-9672-a3ad55bc57a3,needs,1
2ca453ab-900e-4411-be8c-5a7a928b0a46,needs,1
00241e33-6c1b-41a2-9f3a-ff32900cd4b0,needs,1
16506a6c-deca-4829-9888-a5f21fece002,needs,1
53a7c7e0-61b9-4a7b-8278-893a743e0569,needs,1
ac5f8bb7-1321-41ab-bbff-6abe955a70dd,needs,1
bc88cc21-7db5-4369-8d17-7d80ba578c66,needs,1
3e7c6732-cc89-4c7c-aa56-6ae159e3b748,needs,1
c52ba308-7845-4899-ac22-3bb4bacffb2a,needs,1
8a52db0e-f8aa-40c1-9929-2d8961be31a2,needs,1
e60ea069-3ac9-4240-b7ef-aeb4e52c5100,needs,1
0235b1c2-7887-44b4-aed0-261cffb0ba6f,needful,1
fea54a01-a69e-4397-b71f-15f2fa4504a2,needful,1
97ef76c9-cbb1-47d5-a597-c91de28e3816,needful,1
a71453f2-8e69-45be-8fb2-190383049355,needs,1
d8bcd67c-af36-455f-bbf3-77a1c97094f1,needs,1
e7504dce-3733-43e2-a7f2-c8b97e82fe32,needed,1
fe46a4fa-1ab3-4928-88da-5e1089743e31,negative,1
940d3885-346d-4e3c-9bfb-f4945a962a34,net,1
51d2dbd5-e37d-4a64-9ee2-8dfef3b5d605,net,1
1040748d-537f-429a-92d9-0617c26a09a6,neha,1
fa21e765-c50a-4d5d-af38-44ea0dbad319,negligence,1
b1c7011c-744e-4b40-9f35-9193db23e972,negligence,1
b8554131-3e07-44e0-9e3e-31250c584183,neglected,1
4a1008be-c584-4bb1-8659-43df2418ca0c,negatives,1
ecec1e49-fdf9-48a3-b289-23527eccd1a1,negative,1
9333d18c-92b6-4172-8f6f-4e0491f1148c,negative,1
121e3fc1-37f0-4444-8f9e-6fb16cc08a18,needs,1
e2f8790e-7668-4395-8d21-d8038f393347,negative,1
5185b01e-7933-4b95-ada1-ae8d30341302,negative,1
aaf0f35f-3cd4-4acb-9048-b0cf01dade37,negative,1
a92f823a-66e4-4355-9320-b644c2965322,neeraj,1
84b03b33-5c80-4c61-9d3b-e61cf1c82739,needs,1
6150bb5f-d6b6-4125-9848-decbebc472fc,needs,1
d511ce56-2f67-4a08-af14-3515e40e37f3,needs,1
14fb1b0a-f8ba-4f0b-9046-6b1224bc7086,needs,1
74ea7ccd-1ddd-45b2-83a3-d593a9cd8011,needed,1
30c7d525-b1a5-46f2-8a6e-5795da575d68,needed,1
8aa37ebc-7dba-4998-a7ba-d192822db63d,need,1
aaf3a3c9-bb21-4412-a824-12e11dea8e65,need,1
1fe7ef08-f28f-4313-b256-2d21fd192e31,need,1
a89821fd-34fd-4044-bcd0-1dc1cd1d2aa9,need,1
61b28a83-c69e-4964-b281-d28fde65f8f9,need,1
ce7e266f-36a3-4abb-a3f4-6a9f503a5f4d,need,1
28be3667-e7c2-4408-97b1-e4cf54727333,need,1
2442c56b-7487-41e5-ac01-d414c5f2ed19,need,1
962bb0b8-9276-4d41-9e84-a059e890d170,need,1
f39cafea-fc4c-400c-81f1-f0be54a4b5c8,need,1
865f3d65-9773-41b3-857d-6c8d3e589539,need,1
6c8843f9-ce11-457c-a5fd-2844b67de235,need,1
d2cd8155-ff8e-4286-9cc0-22a15ef3160f,need,1
4a63c40b-f6e3-4d45-9fa8-22099e44a32b,need,1
b65c57c6-e64c-4185-be83-76e65fba5e5e,need,1
ea45122c-92b3-4eea-b5d9-aad4cbfb8b48,need,1
e5fba123-8493-480c-b050-5b1d9779b92e,need,1
3803d2bd-45f7-4fe5-a83e-ce2a04590720,need,1
633bef09-708a-4ef1-8a2e-d9716099a5b3,need,1
14f41390-577f-46c2-afe4-7385222d6e7c,need,1
0b1f83d8-2aea-427e-b43b-52babe85987d,need,1
4ceb68a8-32d5-466e-88cc-71413bcb78d5,need,1
9e5a0f82-aa6d-4d55-9c13-d8a965c7b596,needed,1
e012262f-d306-4f09-a074-e3d414a488f5,need,1
ea1177d5-392f-45a5-8373-4eada71ef563,needed,1
eba0a628-1b8c-47ea-a49b-3cc45cecc982,needed,1
06b304b6-5a2e-43a7-9eeb-b04156c20154,needed,1
edddcc47-a99c-4fa2-8c36-3acb1361a98e,needed,1
69d4de14-7a4d-4f09-b562-1e2b18c7040f,needed,1
d787d7ac-96d1-4cc3-9efb-89d93642f2b2,needed,1
916d5ffc-5037-4909-ae4e-b7dca45183ca,needed,1
ceb3f6c4-6be2-4cd4-aac4-7f7416ac0519,need,1
33669dc8-d8b5-41cb-afda-c136a959653c,need,1
5995879e-37d5-4138-a585-c17a45da535a,need,1
987c9fef-ba57-4c63-979f-ca29525f26a7,need,1
ed06a6ed-27a9-40cb-847e-f102f0f175a6,need,1
c1369a0b-8ef8-452a-bc31-95479b6c8e77,need,1
11aef2c0-8df5-4155-8021-d38b2c54590b,need,1
76bfbd0c-069f-42a7-a254-44432a2f4f42,need,1
be372005-0525-4a7c-b5ac-73725d466a92,need,1
f0181f9d-5c1b-420d-afae-eedf3c4c47d1,need,1
4402b0f4-97bb-4dac-aa5b-2a6ffacdfb8f,need,1
75019eae-be3e-4b79-9e45-2d4bd261161d,nice,1
9c40de1b-c6e8-4b49-b30c-8a03542bdf24,nice,1
51d2dbd5-e37d-4a64-9ee2-8dfef3b5d605,oder,1
9acc356d-7d9d-4077-bdff-44196cebc551,non,1
e10f4356-4a0b-43c3-9555-6929f61425ca,nicely,1
6c8843f9-ce11-457c-a5fd-2844b67de235,nicely,1
22aea78e-c445-4db4-828c-68af2ebba266,nicely,1
5be38ea0-5f2c-43c0-8436-ac0708e04579,nicely,1
ec0b1f2c-c955-4ad1-8549-62996128d933,nicely,1
dae7a1a2-e16d-40a4-91f2-78f394779a7a,nicely,1
45c75c07-4ba9-42e9-a3d0-3ba881cebc0e,nicely,1
256e0d68-e2b1-41db-88c0-ae8bbd31758f,nicely,1
6ef0416e-4334-46b6-b479-df29acc6d201,nice,1
6d98ea79-2d48-4773-a163-42b7e7b5cf73,nice,1
ec4d9f33-e226-46fb-b760-f07b7d7f73a9,nice,1
c5426b8c-cc7e-4c26-b280-c7a6afd825ae,nice,1
fa998d04-354e-4a5f-a5ae-554be7b0389f,nice,1
58536c1d-09f1-4090-8e72-f9d9ae653f89,nice,1
51c854f1-0af8-45c3-9493-79763175bf98,nice,1
da3baad7-fa00-4f13-ad1c-e1e4ca391bc3,nice,1
36a543ee-3aec-4720-b4ba-498e91dd08f0,nice,1
e35c84da-7213-425f-b521-b7bf5b9be2b3,nice,1
45095284-0193-4b00-9831-8c56530f30eb,nice,1
8696ce8f-6c96-4142-919c-42442afb0b24,nicely,1
740a7758-a958-4afa-b7b1-d43c4c38c30b,nicely,1
6995dccb-7498-4894-ab9a-6fb02795ab43,nicely,1
56242fb6-56a9-4421-ac72-1067938f3c1f,nil,1
67bbd9d3-bc8f-4e28-92cd-f559ae640533,non,1
7c0ba553-51e1-4bdd-a409-53db7ec7d482,non,1
143245de-e3b6-4162-9583-4d58ebbfa139,non,1
